unknown:Hips_pos_x,unknown:Hips_pos_y,unknown:Hips_pos_z,unknown:LeftUpLeg_pos_x,unknown:LeftUpLeg_pos_y,unknown:LeftUpLeg_pos_z,unknown:LeftLeg_pos_x,unknown:LeftLeg_pos_y,unknown:LeftLeg_pos_z,unknown:LeftFoot_pos_x,unknown:LeftFoot_pos_y,unknown:LeftFoot_pos_z,unknown:RightUpLeg_pos_x,unknown:RightUpLeg_pos_y,unknown:RightUpLeg_pos_z,unknown:RightLeg_pos_x,unknown:RightLeg_pos_y,unknown:RightLeg_pos_z,unknown:RightFoot_pos_x,unknown:RightFoot_pos_y,unknown:RightFoot_pos_z,unknown:Spine2_pos_x,unknown:Spine2_pos_y,unknown:Spine2_pos_z,unknown:Spine3_pos_x,unknown:Spine3_pos_y,unknown:Spine3_pos_z,unknown:LeftShoulder_pos_x,unknown:LeftShoulder_pos_y,unknown:LeftShoulder_pos_z,unknown:LeftArm_pos_x,unknown:LeftArm_pos_y,unknown:LeftArm_pos_z,unknown:LeftForeArm_pos_x,unknown:LeftForeArm_pos_y,unknown:LeftForeArm_pos_z,unknown:LeftHand_pos_x,unknown:LeftHand_pos_y,unknown:LeftHand_pos_z,unknown:LeftHandEE_pos_x,unknown:LeftHandEE_pos_y,unknown:LeftHandEE_pos_z,unknown:LeftHandIndex1_pos_x,unknown:LeftHandIndex1_pos_y,unknown:LeftHandIndex1_pos_z,unknown:LeftHandIndex2_pos_x,unknown:LeftHandIndex2_pos_y,unknown:LeftHandIndex2_pos_z,unknown:LeftHandIndex3_pos_x,unknown:LeftHandIndex3_pos_y,unknown:LeftHandIndex3_pos_z,unknown:LeftHandIndexEE_pos_x,unknown:LeftHandIndexEE_pos_y,unknown:LeftHandIndexEE_pos_z,unknown:LeftHandMiddle1_pos_x,unknown:LeftHandMiddle1_pos_y,unknown:LeftHandMiddle1_pos_z,unknown:LeftHandMiddle2_pos_x,unknown:LeftHandMiddle2_pos_y,unknown:LeftHandMiddle2_pos_z,unknown:LeftHandMiddle3_pos_x,unknown:LeftHandMiddle3_pos_y,unknown:LeftHandMiddle3_pos_z,unknown:LeftHandMiddleEE_pos_x,unknown:LeftHandMiddleEE_pos_y,unknown:LeftHandMiddleEE_pos_z,unknown:LeftHandPinky1_pos_x,unknown:LeftHandPinky1_pos_y,unknown:LeftHandPinky1_pos_z,unknown:LeftHandPinky2_pos_x,unknown:LeftHandPinky2_pos_y,unknown:LeftHandPinky2_pos_z,unknown:LeftHandPinky3_pos_x,unknown:LeftHandPinky3_pos_y,unknown:LeftHandPinky3_pos_z,unknown:LeftHandPinkyEE_pos_x,unknown:LeftHandPinkyEE_pos_y,unknown:LeftHandPinkyEE_pos_z,unknown:LeftHandRing1_pos_x,unknown:LeftHandRing1_pos_y,unknown:LeftHandRing1_pos_z,unknown:LeftHandRing2_pos_x,unknown:LeftHandRing2_pos_y,unknown:LeftHandRing2_pos_z,unknown:LeftHandRing3_pos_x,unknown:LeftHandRing3_pos_y,unknown:LeftHandRing3_pos_z,unknown:LeftHandRingEE_pos_x,unknown:LeftHandRingEE_pos_y,unknown:LeftHandRingEE_pos_z,unknown:LeftHandThumb1_pos_x,unknown:LeftHandThumb1_pos_y,unknown:LeftHandThumb1_pos_z,unknown:LeftHandThumb2_pos_x,unknown:LeftHandThumb2_pos_y,unknown:LeftHandThumb2_pos_z,unknown:LeftHandThumb3_pos_x,unknown:LeftHandThumb3_pos_y,unknown:LeftHandThumb3_pos_z,unknown:LeftHandThumbEE_pos_x,unknown:LeftHandThumbEE_pos_y,unknown:LeftHandThumbEE_pos_z,unknown:RightShoulder_pos_x,unknown:RightShoulder_pos_y,unknown:RightShoulder_pos_z,unknown:RightArm_pos_x,unknown:RightArm_pos_y,unknown:RightArm_pos_z,unknown:RightForeArm_pos_x,unknown:RightForeArm_pos_y,unknown:RightForeArm_pos_z,unknown:RightHand_pos_x,unknown:RightHand_pos_y,unknown:RightHand_pos_z,unknown:RightHandEE_pos_x,unknown:RightHandEE_pos_y,unknown:RightHandEE_pos_z,unknown:RightHandIndex1_pos_x,unknown:RightHandIndex1_pos_y,unknown:RightHandIndex1_pos_z,unknown:RightHandIndex2_pos_x,unknown:RightHandIndex2_pos_y,unknown:RightHandIndex2_pos_z,unknown:RightHandIndex3_pos_x,unknown:RightHandIndex3_pos_y,unknown:RightHandIndex3_pos_z,unknown:RightHandIndexEE_pos_x,unknown:RightHandIndexEE_pos_y,unknown:RightHandIndexEE_pos_z,unknown:RightHandMiddle1_pos_x,unknown:RightHandMiddle1_pos_y,unknown:RightHandMiddle1_pos_z,unknown:RightHandMiddle2_pos_x,unknown:RightHandMiddle2_pos_y,unknown:RightHandMiddle2_pos_z,unknown:RightHandMiddle3_pos_x,unknown:RightHandMiddle3_pos_y,unknown:RightHandMiddle3_pos_z,unknown:RightHandMiddleEE_pos_x,unknown:RightHandMiddleEE_pos_y,unknown:RightHandMiddleEE_pos_z,unknown:RightHandPinky1_pos_x,unknown:RightHandPinky1_pos_y,unknown:RightHandPinky1_pos_z,unknown:RightHandPinky2_pos_x,unknown:RightHandPinky2_pos_y,unknown:RightHandPinky2_pos_z,unknown:RightHandPinky3_pos_x,unknown:RightHandPinky3_pos_y,unknown:RightHandPinky3_pos_z,unknown:RightHandPinkyEE_pos_x,unknown:RightHandPinkyEE_pos_y,unknown:RightHandPinkyEE_pos_z,unknown:RightHandRing1_pos_x,unknown:RightHandRing1_pos_y,unknown:RightHandRing1_pos_z,unknown:RightHandRing2_pos_x,unknown:RightHandRing2_pos_y,unknown:RightHandRing2_pos_z,unknown:RightHandRing3_pos_x,unknown:RightHandRing3_pos_y,unknown:RightHandRing3_pos_z,unknown:RightHandRingEE_pos_x,unknown:RightHandRingEE_pos_y,unknown:RightHandRingEE_pos_z,unknown:RightHandThumb1_pos_x,unknown:RightHandThumb1_pos_y,unknown:RightHandThumb1_pos_z,unknown:RightHandThumb2_pos_x,unknown:RightHandThumb2_pos_y,unknown:RightHandThumb2_pos_z,unknown:RightHandThumb3_pos_x,unknown:RightHandThumb3_pos_y,unknown:RightHandThumb3_pos_z,unknown:RightHandThumbEE_pos_x,unknown:RightHandThumbEE_pos_y,unknown:RightHandThumbEE_pos_z,unknown:Spine4_pos_x,unknown:Spine4_pos_y,unknown:Spine4_pos_z,unknown:Neck_pos_x,unknown:Neck_pos_y,unknown:Neck_pos_z,unknown:Head_pos_x,unknown:Head_pos_y,unknown:Head_pos_z,unknown:HeadEE_pos_x,unknown:HeadEE_pos_y,unknown:HeadEE_pos_z,unknown:Hips_rot_x,unknown:Hips_rot_y,unknown:Hips_rot_z,unknown:LeftUpLeg_rot_x,unknown:LeftUpLeg_rot_y,unknown:LeftUpLeg_rot_z,unknown:LeftLeg_rot_x,unknown:LeftLeg_rot_y,unknown:LeftLeg_rot_z,unknown:LeftFoot_rot_x,unknown:LeftFoot_rot_y,unknown:LeftFoot_rot_z,unknown:RightUpLeg_rot_x,unknown:RightUpLeg_rot_y,unknown:RightUpLeg_rot_z,unknown:RightLeg_rot_x,unknown:RightLeg_rot_y,unknown:RightLeg_rot_z,unknown:RightFoot_rot_x,unknown:RightFoot_rot_y,unknown:RightFoot_rot_z,unknown:Spine2_rot_x,unknown:Spine2_rot_y,unknown:Spine2_rot_z,unknown:Spine3_rot_x,unknown:Spine3_rot_y,unknown:Spine3_rot_z,unknown:LeftShoulder_rot_x,unknown:LeftShoulder_rot_y,unknown:LeftShoulder_rot_z,unknown:LeftArm_rot_x,unknown:LeftArm_rot_y,unknown:LeftArm_rot_z,unknown:LeftForeArm_rot_x,unknown:LeftForeArm_rot_y,unknown:LeftForeArm_rot_z,unknown:LeftHand_rot_x,unknown:LeftHand_rot_y,unknown:LeftHand_rot_z,unknown:LeftHandEE_rot_x,unknown:LeftHandEE_rot_y,unknown:LeftHandEE_rot_z,unknown:LeftHandIndex1_rot_x,unknown:LeftHandIndex1_rot_y,unknown:LeftHandIndex1_rot_z,unknown:LeftHandIndex2_rot_x,unknown:LeftHandIndex2_rot_y,unknown:LeftHandIndex2_rot_z,unknown:LeftHandIndex3_rot_x,unknown:LeftHandIndex3_rot_y,unknown:LeftHandIndex3_rot_z,unknown:LeftHandIndexEE_rot_x,unknown:LeftHandIndexEE_rot_y,unknown:LeftHandIndexEE_rot_z,unknown:LeftHandMiddle1_rot_x,unknown:LeftHandMiddle1_rot_y,unknown:LeftHandMiddle1_rot_z,unknown:LeftHandMiddle2_rot_x,unknown:LeftHandMiddle2_rot_y,unknown:LeftHandMiddle2_rot_z,unknown:LeftHandMiddle3_rot_x,unknown:LeftHandMiddle3_rot_y,unknown:LeftHandMiddle3_rot_z,unknown:LeftHandMiddleEE_rot_x,unknown:LeftHandMiddleEE_rot_y,unknown:LeftHandMiddleEE_rot_z,unknown:LeftHandPinky1_rot_x,unknown:LeftHandPinky1_rot_y,unknown:LeftHandPinky1_rot_z,unknown:LeftHandPinky2_rot_x,unknown:LeftHandPinky2_rot_y,unknown:LeftHandPinky2_rot_z,unknown:LeftHandPinky3_rot_x,unknown:LeftHandPinky3_rot_y,unknown:LeftHandPinky3_rot_z,unknown:LeftHandPinkyEE_rot_x,unknown:LeftHandPinkyEE_rot_y,unknown:LeftHandPinkyEE_rot_z,unknown:LeftHandRing1_rot_x,unknown:LeftHandRing1_rot_y,unknown:LeftHandRing1_rot_z,unknown:LeftHandRing2_rot_x,unknown:LeftHandRing2_rot_y,unknown:LeftHandRing2_rot_z,unknown:LeftHandRing3_rot_x,unknown:LeftHandRing3_rot_y,unknown:LeftHandRing3_rot_z,unknown:LeftHandRingEE_rot_x,unknown:LeftHandRingEE_rot_y,unknown:LeftHandRingEE_rot_z,unknown:LeftHandThumb1_rot_x,unknown:LeftHandThumb1_rot_y,unknown:LeftHandThumb1_rot_z,unknown:LeftHandThumb2_rot_x,unknown:LeftHandThumb2_rot_y,unknown:LeftHandThumb2_rot_z,unknown:LeftHandThumb3_rot_x,unknown:LeftHandThumb3_rot_y,unknown:LeftHandThumb3_rot_z,unknown:LeftHandThumbEE_rot_x,unknown:LeftHandThumbEE_rot_y,unknown:LeftHandThumbEE_rot_z,unknown:RightShoulder_rot_x,unknown:RightShoulder_rot_y,unknown:RightShoulder_rot_z,unknown:RightArm_rot_x,unknown:RightArm_rot_y,unknown:RightArm_rot_z,unknown:RightForeArm_rot_x,unknown:RightForeArm_rot_y,unknown:RightForeArm_rot_z,unknown:RightHand_rot_x,unknown:RightHand_rot_y,unknown:RightHand_rot_z,unknown:RightHandEE_rot_x,unknown:RightHandEE_rot_y,unknown:RightHandEE_rot_z,unknown:RightHandIndex1_rot_x,unknown:RightHandIndex1_rot_y,unknown:RightHandIndex1_rot_z,unknown:RightHandIndex2_rot_x,unknown:RightHandIndex2_rot_y,unknown:RightHandIndex2_rot_z,unknown:RightHandIndex3_rot_x,unknown:RightHandIndex3_rot_y,unknown:RightHandIndex3_rot_z,unknown:RightHandIndexEE_rot_x,unknown:RightHandIndexEE_rot_y,unknown:RightHandIndexEE_rot_z,unknown:RightHandMiddle1_rot_x,unknown:RightHandMiddle1_rot_y,unknown:RightHandMiddle1_rot_z,unknown:RightHandMiddle2_rot_x,unknown:RightHandMiddle2_rot_y,unknown:RightHandMiddle2_rot_z,unknown:RightHandMiddle3_rot_x,unknown:RightHandMiddle3_rot_y,unknown:RightHandMiddle3_rot_z,unknown:RightHandMiddleEE_rot_x,unknown:RightHandMiddleEE_rot_y,unknown:RightHandMiddleEE_rot_z,unknown:RightHandPinky1_rot_x,unknown:RightHandPinky1_rot_y,unknown:RightHandPinky1_rot_z,unknown:RightHandPinky2_rot_x,unknown:RightHandPinky2_rot_y,unknown:RightHandPinky2_rot_z,unknown:RightHandPinky3_rot_x,unknown:RightHandPinky3_rot_y,unknown:RightHandPinky3_rot_z,unknown:RightHandPinkyEE_rot_x,unknown:RightHandPinkyEE_rot_y,unknown:RightHandPinkyEE_rot_z,unknown:RightHandRing1_rot_x,unknown:RightHandRing1_rot_y,unknown:RightHandRing1_rot_z,unknown:RightHandRing2_rot_x,unknown:RightHandRing2_rot_y,unknown:RightHandRing2_rot_z,unknown:RightHandRing3_rot_x,unknown:RightHandRing3_rot_y,unknown:RightHandRing3_rot_z,unknown:RightHandRingEE_rot_x,unknown:RightHandRingEE_rot_y,unknown:RightHandRingEE_rot_z,unknown:RightHandThumb1_rot_x,unknown:RightHandThumb1_rot_y,unknown:RightHandThumb1_rot_z,unknown:RightHandThumb2_rot_x,unknown:RightHandThumb2_rot_y,unknown:RightHandThumb2_rot_z,unknown:RightHandThumb3_rot_x,unknown:RightHandThumb3_rot_y,unknown:RightHandThumb3_rot_z,unknown:RightHandThumbEE_rot_x,unknown:RightHandThumbEE_rot_y,unknown:RightHandThumbEE_rot_z,unknown:Spine4_rot_x,unknown:Spine4_rot_y,unknown:Spine4_rot_z,unknown:Neck_rot_x,unknown:Neck_rot_y,unknown:Neck_rot_z,unknown:Head_rot_x,unknown:Head_rot_y,unknown:Head_rot_z,unknown:HeadEE_rot_x,unknown:HeadEE_rot_y,unknown:HeadEE_rot_z,Unnamed: 378
0,0,0,0.0884271,-0.03003037,-0.01540098,0.1208725,-0.3926835,0.01724678,0.1565818,-0.7467283,-0.01654696,-0.0884271,-0.03003039,-0.01540099,-0.1362377,-0.3915045,0.01080014,-0.1595202,-0.7426984,0.07313557,-0.002543703,0.2407708,0.02767733,-0.00577578,0.3304882,0.05758714,0.02662253,0.5182064,0.05100061,0.1600087,0.5175592,0.03745809,0.2653459,0.5939478,-0.1721487,0.1805384,0.7766736,-0.2855987,0.2293743,0.8311003,-0.2997394,0.1798557,0.8705199,-0.2862521,0.1867231,0.9000199,-0.308295,0.1883506,0.9188555,-0.3323346,0.1888743,0.9283745,-0.345563,0.1975128,0.8666701,-0.2911749,0.2042314,0.8878415,-0.3269897,0.1892469,0.8793107,-0.3573925,0.1814625,0.8668545,-0.3503133,0.230995,0.8498055,-0.3004239,0.2208511,0.8494415,-0.3364832,0.2091437,0.8398038,-0.3451701,0.1977912,0.8280989,-0.3451665,0.2142539,0.8582379,-0.2957994,0.2097241,0.8662257,-0.3369302,0.1919488,0.8515932,-0.3570615,0.1862323,0.8411532,-0.3459166,0.1582554,0.7980821,-0.2892627,0.1501704,0.8348225,-0.3076725,0.1509558,0.8653699,-0.3089203,0.1555641,0.8934397,-0.3111783,-0.0536246,0.5148469,0.05027478,-0.1817124,0.5002733,0.01344,-0.271282,0.5536968,-0.2101432,-0.2005423,0.7520223,-0.3056151,-0.1970418,0.8592445,-0.2909757,-0.2142257,0.8439646,-0.2926794,-0.216704,0.8692622,-0.3201966,-0.2174433,0.8885152,-0.3439475,-0.2091134,0.8827894,-0.356742,-0.2309724,0.8383198,-0.2988849,-0.2379669,0.871366,-0.3240861,-0.2219811,0.8641123,-0.35431,-0.2139977,0.8499825,-0.3558879,-0.2612656,0.8182528,-0.3119482,-0.2722477,0.8444008,-0.3364226,-0.2611721,0.8379727,-0.3483147,-0.2508129,0.8319144,-0.3593539,-0.2461191,0.8282863,-0.3054165,-0.2584104,0.8627212,-0.3263743,-0.2424649,0.8535469,-0.3508059,-0.2327522,0.8435161,-0.3592275,-0.1817257,0.7768014,-0.3051574,-0.1759201,0.8160694,-0.3185161,-0.1767116,0.8464664,-0.3152412,-0.1681312,0.873026,-0.3093074,-0.01174747,0.4639063,0.1003096,-0.01494331,0.5422857,0.07821245,-0.01114779,0.6248812,0.06554565,-0.0009743185,0.7918357,0.07072699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.0884271,-0.03003037,-0.01540095,0.1208802,-0.3926781,0.01729926,0.1567013,-0.7467045,-0.01656935,-0.08842711,-0.03003041,-0.01540095,-0.136532,-0.3914562,0.01092766,-0.159581,-0.7426572,0.07330954,-0.002539655,0.240772,0.02769907,-0.005768867,0.3304833,0.05762737,0.02661516,0.5182053,0.05108524,0.1599881,0.5176553,0.03740892,0.2647604,0.5953825,-0.1719888,0.1806288,0.7779418,-0.2862074,0.2291492,0.8321099,-0.3000919,0.1802689,0.8717886,-0.2870186,0.187367,0.9012645,-0.3090206,0.1886633,0.9193271,-0.333666,0.1889652,0.9283515,-0.3472434,0.1979253,0.8678703,-0.2918891,0.2048309,0.8891097,-0.327628,0.1898745,0.8804771,-0.358016,0.182077,0.8680294,-0.3509358,0.2313736,0.8508761,-0.3010229,0.2213282,0.8504945,-0.3371096,0.2095656,0.8408573,-0.3457224,0.1981496,0.8292147,-0.345702,0.2146495,0.8593732,-0.2964559,0.210294,0.8673471,-0.3376082,0.1924723,0.8526678,-0.3576643,0.1867542,0.8423232,-0.3464318,0.1584287,0.7994201,-0.2899652,0.150381,0.8361906,-0.3083307,0.1513002,0.866735,-0.3095603,0.1561838,0.8947573,-0.3118306,-0.05363166,0.5148399,0.05035638,-0.1817683,0.5004894,0.01360399,-0.2711283,0.5549217,-0.2098196,-0.2005578,0.7529492,-0.3060321,-0.1974284,0.8604463,-0.2916789,-0.2139243,0.8449451,-0.2931435,-0.2164201,0.8701864,-0.3207108,-0.2172517,0.8894559,-0.3444452,-0.2091462,0.8840692,-0.357528,-0.2307234,0.8393347,-0.2992377,-0.2376097,0.8723164,-0.3245529,-0.2218436,0.8649042,-0.3548537,-0.2140061,0.850674,-0.3562489,-0.2611482,0.8193276,-0.3120856,-0.2721468,0.8454124,-0.3366197,-0.2611339,0.8388906,-0.3485192,-0.2508382,0.8327572,-0.3595761,-0.2459359,0.8293312,-0.3056616,-0.2581888,0.8637409,-0.3266832,-0.2424068,0.8544356,-0.3511712,-0.2327674,0.8442179,-0.3594512,-0.181675,0.7776802,-0.3057256,-0.1757605,0.8168806,-0.3192345,-0.1765097,0.8472919,-0.3160852,-0.1678779,0.8738697,-0.3103095,-0.01175206,0.4638908,0.1003807,-0.01495232,0.542281,0.07832112,-0.0110326,0.62489,0.06578228,-0.0005600443,0.7918164,0.07126689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.08842713,-0.03003038,-0.01540101,0.1209183,-0.3926642,0.0174148,0.1568942,-0.7466683,-0.01652198,-0.08842713,-0.03003039,-0.01540095,-0.1368091,-0.3914042,0.01113151,-0.1596137,-0.7426028,0.07361652,-0.002535301,0.2407754,0.02771266,-0.005762144,0.3304846,0.05764727,0.02660367,0.5182102,0.051112,0.1599621,0.5177475,0.03729127,0.2641511,0.5968044,-0.1718996,0.1807112,0.7791628,-0.2869442,0.2289068,0.8330624,-0.3005589,0.1806042,0.8730075,-0.2880161,0.1879492,0.9024501,-0.3099811,0.1888988,0.9196479,-0.335253,0.1889653,0.9281148,-0.349188,0.1982685,0.8690289,-0.2928085,0.2053797,0.8903051,-0.328485,0.1905006,0.8815309,-0.3588704,0.1826903,0.8690889,-0.3517938,0.2317058,0.8519207,-0.3017683,0.2218025,0.8514744,-0.3378936,0.210003,0.8418248,-0.3464417,0.1985304,0.830238,-0.3464128,0.2149872,0.8604745,-0.2972885,0.2108576,0.8683955,-0.3384743,0.1930216,0.8536291,-0.3584532,0.187301,0.8433918,-0.3471241,0.1585828,0.8006891,-0.2908454,0.1505603,0.8374655,-0.3092103,0.1515905,0.8680063,-0.3104486,0.1567456,0.8959768,-0.3127543,-0.0536428,0.5148368,0.05037972,-0.181828,0.5007028,0.0137127,-0.2709749,0.5561118,-0.2095559,-0.2005531,0.7538189,-0.3065332,-0.1977511,0.8616069,-0.2925797,-0.2136086,0.8458701,-0.2937223,-0.21611,0.8710453,-0.3213496,-0.2170206,0.890321,-0.345076,-0.2091484,0.885291,-0.3584404,-0.2304576,0.8402926,-0.2997079,-0.2372242,0.8731965,-0.3251561,-0.2216749,0.8656282,-0.3555303,-0.2139829,0.8513016,-0.3567366,-0.2610085,0.820342,-0.3123424,-0.2720167,0.8463495,-0.336954,-0.2610621,0.8397327,-0.3488547,-0.2508253,0.8335212,-0.3599226,-0.2457331,0.8303172,-0.3060251,-0.2579418,0.8646944,-0.3271255,-0.2423175,0.8552521,-0.3516625,-0.23275,0.844847,-0.359791,-0.1816058,0.7785019,-0.3063799,-0.1755782,0.8176277,-0.320054,-0.1762879,0.8480538,-0.3170432,-0.1676255,0.8746585,-0.3114395,-0.01176016,0.4638905,0.1004042,-0.01496624,0.5422866,0.07836742,-0.01091987,0.6249076,0.06594712,-0.0001411815,0.7918046,0.07171902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.08842713,-0.0300304,-0.01540101,0.1209813,-0.3926433,0.01758295,0.1571389,-0.7466237,-0.0164097,-0.08842713,-0.0300304,-0.01540094,-0.13704,-0.3913541,0.01139145,-0.1596125,-0.7425402,0.07403035,-0.002530918,0.2407808,0.02771672,-0.005756182,0.3304923,0.05764496,0.02658887,0.5182202,0.05107783,0.1599327,0.5178287,0.03711515,0.2635705,0.5980943,-0.1718894,0.1807812,0.7802355,-0.2877444,0.2286647,0.8338745,-0.3011048,0.1808105,0.8740754,-0.2891805,0.1883965,0.9034758,-0.3111209,0.1890235,0.919783,-0.3369859,0.1888676,0.927672,-0.3512555,0.1984933,0.870054,-0.2938682,0.2058189,0.8913265,-0.3295035,0.1910752,0.8823726,-0.3599026,0.183254,0.8699327,-0.3528349,0.2319515,0.8528652,-0.3025922,0.2222365,0.8523005,-0.3387669,0.2104278,0.842622,-0.3472694,0.1989137,0.8310763,-0.3472435,0.2152224,0.8614596,-0.2982301,0.2113657,0.8692818,-0.3394612,0.193561,0.8543866,-0.3593726,0.1878351,0.8442606,-0.3479463,0.1587029,0.8017771,-0.291841,0.1506885,0.8385275,-0.3102613,0.1517887,0.8690641,-0.3115419,0.1571795,0.8969853,-0.3139067,-0.05365718,0.5148378,0.05034252,-0.1818864,0.5008951,0.01375636,-0.2708357,0.5571654,-0.2093757,-0.2005191,0.754556,-0.3070711,-0.1979643,0.8626338,-0.2936132,-0.2133043,0.84666,-0.2943668,-0.2157947,0.871764,-0.3220596,-0.2167597,0.8910334,-0.3457891,-0.2091054,0.8863457,-0.3594019,-0.230195,0.8411096,-0.3002595,-0.2368372,0.8739281,-0.3258502,-0.2214757,0.8662189,-0.3562847,-0.2139152,0.8518084,-0.3573114,-0.2608524,0.821205,-0.3127072,-0.2718586,0.847127,-0.3374098,-0.2609499,0.8404219,-0.3493031,-0.2507592,0.8341365,-0.3603721,-0.2455237,0.8311573,-0.3064834,-0.2576832,0.8654954,-0.327675,-0.2421913,0.8559224,-0.3522449,-0.2326861,0.8453459,-0.3602241,-0.1815156,0.7791964,-0.3070561,-0.1753794,0.8182471,-0.3208958,-0.176058,0.8486878,-0.3180258,-0.1673923,0.8753265,-0.3125919,-0.0117712,0.463905,0.100378,-0.01498407,0.5423025,0.07834676,-0.01081952,0.6249322,0.06602529,0.0002454757,0.791802,0.07204352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.08842713,-0.03003036,-0.01540101,0.1210621,-0.3926168,0.01779275,0.1574112,-0.7465767,-0.01620822,-0.08842713,-0.03003038,-0.01540104,-0.137222,-0.3913071,0.01169214,-0.1595796,-0.742472,0.07452819,-0.002526615,0.2407878,0.02771269,-0.005750934,0.3305051,0.05762362,0.02657147,0.5182347,0.05099181,0.159901,0.5178986,0.03689197,0.263026,0.5992473,-0.1719474,0.1808402,0.7811633,-0.2885836,0.2284189,0.8345506,-0.3017043,0.1809157,0.8749947,-0.2904927,0.1887407,0.9043379,-0.3124254,0.1890569,0.9196944,-0.3388719,0.1886863,0.9269685,-0.3534605,0.1986259,0.8709431,-0.2950491,0.206186,0.8921726,-0.3306613,0.1916291,0.8830012,-0.3610854,0.1837965,0.8705626,-0.3540279,0.2321314,0.8536984,-0.3034764,0.2226487,0.8529623,-0.3397095,0.2108549,0.8432385,-0.3481811,0.199312,0.8317217,-0.3481655,0.2153786,0.8623208,-0.2992626,0.2118401,0.8699963,-0.3405499,0.1941087,0.8549363,-0.3604022,0.188369,0.8449258,-0.3488818,0.1587964,0.8026919,-0.2929269,0.150784,0.839385,-0.3114625,0.1519209,0.8699166,-0.3128214,0.1575154,0.8977906,-0.3152699,-0.05367418,0.5148422,0.05025323,-0.1819428,0.5010656,0.0137426,-0.2707118,0.5580823,-0.2092717,-0.2004721,0.7551603,-0.3076517,-0.1980924,0.8635246,-0.29476,-0.2130006,0.847315,-0.2950593,-0.2154759,0.8723481,-0.3228175,-0.2164824,0.8916029,-0.346557,-0.2090367,0.887239,-0.3603916,-0.2299296,0.8417903,-0.3008656,-0.2364535,0.8745223,-0.3265975,-0.2212682,0.8666832,-0.3570869,-0.2138297,0.8521984,-0.3579457,-0.2606859,0.8219296,-0.313138,-0.2716916,0.8477708,-0.3379253,-0.2608272,0.8409858,-0.3498141,-0.2506806,0.8346323,-0.3608846,-0.2453078,0.8318599,-0.3070018,-0.2574193,0.8661599,-0.3282827,-0.2420512,0.8564621,-0.3528814,-0.2326051,0.8457307,-0.3607229,-0.1814156,0.7797594,-0.3077679,-0.1751759,0.818736,-0.321769,-0.1758231,0.8491897,-0.3190356,-0.1671673,0.8758653,-0.313768,-0.01178457,0.4639322,0.1003091,-0.01500505,0.5423268,0.07826856,-0.01073212,0.624963,0.06602693,0.000595513,0.7918074,0.07225122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
